gene_id,gene_name,chromosome,start,end,essentiality,weighted_mean_mu_z
YKL065C,YET1,Chromosome_XI,316437,317057,False,-0.13773064991587017
YKL079W,SMY1,Chromosome_XI,286603,288573,False,-0.5560396311401172
YKL031W,YKL031W,Chromosome_XI,382072,382485,False,0.9180249858252132
YKL151C,NNR2,Chromosome_XI,164917,165930,False,1.1745258023962213
YKL091C,YKL091C,Chromosome_XI,269718,270650,False,-0.12798384349459835
YKL117W,SBA1,Chromosome_XI,220324,220974,False,-0.09262027899402533
YKL153W,YKL153W,Chromosome_XI,163600,164109,True,-0.5795736704135946
YKR001C,VPS1,Chromosome_XI,440608,442722,False,-0.7502288708827883
YKR051W,HFL1,Chromosome_XI,530946,532202,False,-0.28977111865317384
YKL007W,CAP1,Chromosome_XI,429302,430108,False,-0.10233938248614516
YKL039W,PTM1,Chromosome_XI,362622,364193,False,-0.1959725899846255
YKL219W,COS9,Chromosome_XI,14485,15708,False,-0.09212920769061325
YKL121W,DGR2,Chromosome_XI,214142,216700,False,-0.21506941077759503
YKL130C,SHE2,Chromosome_XI,195288,196028,False,-0.44359530360400234
YKL115C,YKL115C,Chromosome_XI,222893,223285,False,-0.1772858510082748
YKL110C,KTI12,Chromosome_XI,228939,229880,False,-0.2458229561459987
YKL136W,YKL136W,Chromosome_XI,186416,186814,False,-0.16356013175944928
YKR007W,MEH1,Chromosome_XI,451434,451988,False,-0.14938054033306658
YKL074C,MUD2,Chromosome_XI,294610,296193,False,-0.013610333827169446
YKL016C,ATP7,Chromosome_XI,407465,407989,False,-0.5720420088974131
YKR087C,OMA1,Chromosome_XI,603195,604232,False,-0.045626436907452085
YKR064W,OAF3,Chromosome_XI,562547,565138,False,-0.2607120555046924
YKL171W,NNK1,Chromosome_XI,127475,130261,False,-0.12503451486762096
YKL100C,YPF1,Chromosome_XI,253697,255460,False,-0.13384002465212447
YKR030W,GMH1,Chromosome_XI,500282,501103,False,-0.3339976686851859
YKL214C,YRA2,Chromosome_XI,31082,31693,False,-0.1614020509104307
YKR077W,MSA2,Chromosome_XI,583653,584744,False,-0.42895094660205313
YKR106W,GEX2,Chromosome_XI,661442,663289,False,0.06725470676533182
YKR057W,RPS21A,Chromosome_XI,551657,552242,False,-0.3546119171905413
YKL081W,TEF4,Chromosome_XI,282891,284455,False,-0.1908864267286484
YKL055C,OAR1,Chromosome_XI,335321,336157,False,-0.2664862055842838
YKL148C,SDH1,Chromosome_XI,169207,171129,False,0.007363866361481438
YKR053C,YSR3,Chromosome_XI,534067,535281,False,0.4371197248768241
YKL029C,MAE1,Chromosome_XI,382716,384725,False,0.9219236156722427
YKL076C,PSY1,Chromosome_XI,292838,293221,False,-0.4744048050866332
YKL032C,IXR1,Chromosome_XI,380065,381858,False,0.7175368818930377
YKR016W,MIC60,Chromosome_XI,469717,471339,False,-0.2272450817399197
YKL103C,APE1,Chromosome_XI,246138,247682,False,0.21071492334685302
YKL009W,MRT4,Chromosome_XI,426242,426952,False,-0.4359815680076816
YKL095W,YJU2,Chromosome_XI,262277,263113,True,-0.34796736223474883
YKL192C,ACP1,Chromosome_XI,80160,80537,True,-0.8018512390029701
YKL145W-A,YKL145W-A,Chromosome_XI,174958,175050,False,-0.8170238959313528
YKL021C,MAK11,Chromosome_XI,397344,398750,True,-0.4554891543515339
YKR067W,GPT2,Chromosome_XI,567918,570149,False,-0.08101362232487955
YKR002W,PAP1,Chromosome_XI,443232,444938,True,-0.5324202116704952
YKL030W,YKL030W,Chromosome_XI,382498,383103,False,1.9132597931012858
YKR033C,YKR033C,Chromosome_XI,506879,507304,False,-0.13569832586642416
YKL018C-A,MCO12,Chromosome_XI,403580,403879,False,0.3292063790037399
YKL041W,VPS24,Chromosome_XI,360143,360817,False,-0.6412744227971134
YKR102W,FLO10,Chromosome_XI,646356,649865,False,-0.02492582178255873
YKR078W,VPS501,Chromosome_XI,584952,586709,False,-0.03358350744501744
YKL112W,ABF1,Chromosome_XI,226570,228765,True,-0.6415169873436926
YKL101W,HSL1,Chromosome_XI,248920,253476,False,-0.5570666339946643
YKR009C,FOX2,Chromosome_XI,454352,457054,False,0.9002325657829395
YKL131W,YKL131W,Chromosome_XI,194478,194999,False,-0.3071213127776999
YKL077W,PSG1,Chromosome_XI,291453,292631,False,-0.5357073559108828
YKL198C,PTK1,Chromosome_XI,68232,70220,False,2.798892258641941
YKL040C,NFU1,Chromosome_XI,361058,361828,False,-0.28156335571210644
YKR006C,MRPL13,Chromosome_XI,450423,451217,False,-0.33402423669249703
YKL090W,CUE2,Chromosome_XI,271878,273209,False,-0.23608593686779744
YKL164C,PIR1,Chromosome_XI,141794,142819,False,-0.29919314048076057
YKL194C,MST1,Chromosome_XI,77258,78646,False,-0.3988883728870724
YKR017C,HEL1,Chromosome_XI,471694,473349,False,0.145163139816439
YKL116C,PRR1,Chromosome_XI,221344,222900,False,-0.13600622756740915
YKR060W,UTP30,Chromosome_XI,556518,557342,False,0.029045952532058217
YKR004C,ECM9,Chromosome_XI,446799,448036,True,-0.04602605902577782
YKR048C,NAP1,Chromosome_XI,525387,526640,False,-0.3720691383264411
YKL210W,UBA1,Chromosome_XI,39163,42237,True,-0.7813988335411903
YKR070W,YKR070W,Chromosome_XI,573574,574632,False,0.4730725283715887
YKL006C-A,SFT1,Chromosome_XI,430198,430632,True,0.24249150282457502
YKL082C,RRP14,Chromosome_XI,281025,282329,True,-0.7617431495702519
YKL179C,COY1,Chromosome_XI,110464,112503,False,-0.4004540734388444
YKL113C,RAD27,Chromosome_XI,224727,225875,False,-0.3063073863951208
YKL083W,YKL083W,Chromosome_XI,280921,281535,True,-0.7401806985549443
YKL119C,VPH2,Chromosome_XI,218570,219217,False,-0.5267557688180664
YKL108W,SLD2,Chromosome_XI,234426,235787,True,-0.48253543373156194
YKL139W,CTK1,Chromosome_XI,182958,184544,False,-0.7727974757303563
YKR037C,SPC34,Chromosome_XI,510910,511797,True,-0.743295516744978
YKL005C,BYE1,Chromosome_XI,433093,434877,False,0.45509736450235366
YKL182W,FAS1,Chromosome_XI,100671,106826,True,-0.8217076989236913
YKR085C,MRPL20,Chromosome_XI,599094,599681,False,-0.37796046563119934
YKL046C,DCW1,Chromosome_XI,351275,352624,False,-0.20373580934401156
YKL033W,TTI1,Chromosome_XI,375456,378572,True,-0.7998390588492995
YKL213C,DOA1,Chromosome_XI,31960,34107,False,-0.672262611433517
YKL202W,YKL202W,Chromosome_XI,63821,64402,False,-0.41120829498923256
YKR075C,YKR075C,Chromosome_XI,579827,580750,False,0.6224439472036403
YKR084C,HBS1,Chromosome_XI,597055,598890,False,-0.1657685803339637
YKL075C,AAN1,Chromosome_XI,292956,294308,False,-0.37445716435452553
YKR076W,ECM4,Chromosome_XI,582283,583395,False,0.06211957653827687
YKL059C,MPE1,Chromosome_XI,328118,329443,True,-0.3539450353852216
YKR066C,CCP1,Chromosome_XI,566113,567198,False,0.42071305736576975
YKL174C,TPO5,Chromosome_XI,120380,122236,False,-0.730602534833446
YKR003W,OSH6,Chromosome_XI,445381,446727,False,0.20783815423924268
YKR105C,VBA5,Chromosome_XI,658716,660464,False,-0.2557608409860932
YKR090W,PXL1,Chromosome_XI,608946,611066,False,0.03185799382183574
YKR079C,TRZ1,Chromosome_XI,586789,589305,True,-0.7901618092520293
YKL168C,KKQ8,Chromosome_XI,131288,133462,False,-0.05049842055267846
YKL013C,ARC19,Chromosome_XI,417508,418023,True,-0.8124082179098395
YKL037W,AIM26,Chromosome_XI,369365,369721,False,2.4458070442928563
YKL185W,ASH1,Chromosome_XI,94499,96265,False,-0.022314583098431803
YKL223W,YKL223W,Chromosome_XI,2389,2721,False,0.38228015996003756
YKL144C,RPC25,Chromosome_XI,175843,176481,True,-0.8054319047463394
YKR035C,OPI8,Chromosome_XI,507920,508561,False,-0.6269395414629951
YKL123W,YKL123W,Chromosome_XI,212043,212423,False,-0.43338024617578463
YKL098W,MTC2,Chromosome_XI,256770,257843,False,-0.4152899078243545
YKL017C,HCS1,Chromosome_XI,405190,407241,False,0.05565725264044872
YKL163W,PIR3,Chromosome_XI,144401,145378,False,-0.38745960178894584
YKL034W,TUL1,Chromosome_XI,371829,374105,False,-0.012387598165544939
YKL067W,YNK1,Chromosome_XI,314812,315273,False,0.079735544880079
YKL120W,OAC1,Chromosome_XI,217344,218318,False,0.2453015171458204
YKR065C,PAM17,Chromosome_XI,565299,565892,False,-0.07096427677122297
YKR088C,TVP38,Chromosome_XI,604405,605418,False,-0.34949789606394327
YKL033W-A,YKL033W-A,Chromosome_XI,374505,375215,False,-0.08061742018646616
YKL133C,RCI50,Chromosome_XI,191679,193070,False,-0.26510320896499534
YKL211C,TRP3,Chromosome_XI,36699,38153,False,0.08220169850050277
YKR072C,SIS2,Chromosome_XI,576435,578123,False,-0.35826841958702604
YKL088W,CAB3,Chromosome_XI,275283,276998,True,-0.5914754725505003
YKL051W,SFK1,Chromosome_XI,341312,342373,False,0.3681184797193673
YKL126W,YPK1,Chromosome_XI,205707,207749,False,-0.698894120376654
YKR075W-A,YKR075W-A,Chromosome_XI,580212,580481,False,2.297005280508583
YKR035W-A,DID2,Chromosome_XI,507939,508553,False,-0.657788865476003
YKL080W,VMA5,Chromosome_XI,285030,286208,False,-0.7525105972950199
YKR031C,SPO14,Chromosome_XI,501344,506395,False,-0.21833297005765773
YKL089W,MIF2,Chromosome_XI,273394,275043,True,-0.7866782480192737
YKL069W,YKL069W,Chromosome_XI,307285,307827,False,0.17533288742691913
YKL165C,MCD4,Chromosome_XI,137932,140691,True,-0.7721555741703808
YKL003C,MRP17,Chromosome_XI,437097,437492,False,-0.5192429525339594
YKL012W,PRP40,Chromosome_XI,418310,420061,True,-0.48452657903080976
YKL100W-A,YKL100W-A,Chromosome_XI,254159,254248,False,0.015958626354348655
YKL023W,SKA1,Chromosome_XI,393721,394554,False,0.07304241587302747
YKR024C,DBP7,Chromosome_XI,485144,487372,False,-0.5255183200015449
YKL176C,LST4,Chromosome_XI,115500,117986,False,-0.5900873057724804
YKL107W,YKL107W,Chromosome_XI,236141,237070,False,-0.00821798490883855
YKR027W,BCH2,Chromosome_XI,491364,493661,False,0.024581408789268122
YKL137W,CMC1,Chromosome_XI,185957,186292,False,-0.3257195097772451
YKR097W,PCK1,Chromosome_XI,631152,632801,False,0.19510018916783067
YKL189W,HYM1,Chromosome_XI,84704,85903,True,-0.5279614145359534
YKL096W,CWP1,Chromosome_XI,261132,261851,False,-0.020764058113834038
YKL162C,YKL162C,Chromosome_XI,147630,148838,False,-0.33726482813745695
YKL183C-A,YKL183C-A,Chromosome_XI,98395,98607,False,1.6200925366272712
YKR100C,SKG1,Chromosome_XI,638901,639968,False,-0.4544867054851979
YKR058W,GLG1,Chromosome_XI,552770,554620,False,-0.34323045969613225
YKL038W,RGT1,Chromosome_XI,365605,369117,False,-0.017161431712430248
YKL070W,YKL070W,Chromosome_XI,306211,306720,False,-0.22830153200169848
YKR010C,TOF2,Chromosome_XI,458924,461239,False,-0.08310284520426364
YKR095W-A,PCC1,Chromosome_XI,625864,626205,False,-0.4839120266611496
YKL156C-A,YKL156C-A,Chromosome_XI,158975,159091,False,-0.5898434932374028
YKL008C,LAC1,Chromosome_XI,427295,428551,False,0.6218959207488112
YKL072W,STB6,Chromosome_XI,299582,301882,False,-0.1988325142200354
YKL118W,YKL118W,Chromosome_XI,219126,219437,False,0.6563849662581445
YKL155C,RSM22,Chromosome_XI,159456,161342,False,-0.2901995812772292
YKL150W,MCR1,Chromosome_XI,166544,167452,False,-0.05510315046393165
YKL062W,MSN4,Chromosome_XI,323228,325120,False,-0.29426881543563477
YKR089C,TGL4,Chromosome_XI,605633,608365,False,-0.17117507042481067
YKL058W,TOA2,Chromosome_XI,330166,330534,True,-0.49538755539662366
YKR093W,PTR2,Chromosome_XI,615730,617535,False,0.12020546417957935
YKL109W,HAP4,Chromosome_XI,232227,233891,False,-0.1196156162369606
YKL057C,NUP120,Chromosome_XI,330856,333969,False,-0.761033034345165
YKL084W,HOT13,Chromosome_XI,280509,280859,False,0.766682652789608
YKL191W,DPH2,Chromosome_XI,81035,82639,False,-0.18153462272469245
YKR098C,UBP11,Chromosome_XI,633026,635179,False,0.0651999812490085
YKL140W,TGL1,Chromosome_XI,180779,182425,False,-0.29677759522968594
YKL190W,CNB1,Chromosome_XI,82947,83550,False,-0.5865297163001038
YKR074W,AIM29,Chromosome_XI,579209,579676,False,0.36111997057097855
YKL028W,TFA1,Chromosome_XI,385758,387206,True,-0.47169047964594824
YKR019C,IRS4,Chromosome_XI,476216,478063,False,-0.5968866824066819
YKL134C,OCT1,Chromosome_XI,189124,191442,False,-0.4654856127686784
YKL181W,PRS1,Chromosome_XI,107316,108599,False,-0.6875950711068413
YKL073W,LHS1,Chromosome_XI,296430,299075,False,-0.23734299169504164
YKL196C,YKT6,Chromosome_XI,74932,75534,True,-0.7911869870396943
YKL173W,SNU114,Chromosome_XI,122517,125543,True,-0.7961063832442692
YKR103W,NFT1,Chromosome_XI,653080,656736,False,-0.21250347774560407
YKR068C,BET3,Chromosome_XI,570328,570909,True,-0.7294552856445872
YKR014C,YPT52,Chromosome_XI,465367,466071,False,-0.4474040432027438
YKL015W,PUT3,Chromosome_XI,408544,411483,False,-0.15297643895510746
YKL221W,MCH2,Chromosome_XI,6107,7528,False,0.11837057851557485
YKL027W,TCD2,Chromosome_XI,387562,388905,False,0.2057759152197713
YKL024C,URA6,Chromosome_XI,392526,393140,True,-0.6894641365153801
YKR005C,YKR005C,Chromosome_XI,448521,450167,False,0.8497118605803851
YKL102C,YKL102C,Chromosome_XI,248062,248367,False,1.132069171629645
YKL052C,ASK1,Chromosome_XI,339668,340546,True,0.14639064175800334
YKL222C,YKL222C,Chromosome_XI,3503,5620,False,-0.2863462815530983
YKL143W,LTV1,Chromosome_XI,176781,178172,False,-0.5304225896391782
YKL085W,MDH1,Chromosome_XI,279123,280127,False,0.044374493287928925
YKL048C,ELM1,Chromosome_XI,347214,349136,False,-0.5437293336704728
YKL036C,YKL036C,Chromosome_XI,369528,369920,True,1.625065571459989
YKL049C,CSE4,Chromosome_XI,346075,346764,True,-0.7263188417116542
YKR022C,NTR2,Chromosome_XI,482171,483139,True,-0.5062588102941113
YKL207W,EMC3,Chromosome_XI,48194,48955,False,0.15400027654585688
YKL208W,CBT1,Chromosome_XI,47157,47972,False,-0.4388600362432554
YKR073C,YKR073C,Chromosome_XI,578187,578507,False,1.8829275155934648
YKL011C,CCE1,Chromosome_XI,420155,421216,False,0.25689734519776414
YKR101W,SIR1,Chromosome_XI,640540,642504,False,-0.5183013801714984
YKR069W,MET1,Chromosome_XI,571612,573393,False,-0.0979331140029653
YKL212W,SAC1,Chromosome_XI,34543,36414,True,-0.7389230179152126
YKL145W,RPT1,Chromosome_XI,174213,175616,True,-0.8216024188549633
YKL169C,YKL169C,Chromosome_XI,130685,131068,False,-0.5499441948697573
YKR042W,UTH1,Chromosome_XI,519527,520624,False,-0.755653817794617
YKL161C,KDX1,Chromosome_XI,149386,150687,False,-0.1248075263928192
YKL065W-A,DPC7,Chromosome_XI,315954,316175,False,-0.3183497072543677
YKL054C,DEF1,Chromosome_XI,336537,338753,False,-0.727671160693955
YKL209C,STE6,Chromosome_XI,42423,46295,False,-0.17261486921005134
YKL195W,MIA40,Chromosome_XI,75821,77032,True,-0.5984993358743462
YKL152C,GPM1,Chromosome_XI,163642,164385,True,-0.7071788656603057
YKL197C,PEX1,Chromosome_XI,70734,73865,False,0.3261457820344494
YKR020W,VPS51,Chromosome_XI,478338,478832,False,-0.4556390233177943
YKL047W,ANR2,Chromosome_XI,349463,351013,False,0.026576332317008698
YKL225W,YKL225W,Chromosome_XI,451,798,False,0.10862722645640992
YKR046C,PLN1,Chromosome_XI,524223,525074,False,-0.3516651469955983
YKL187C,FAT3,Chromosome_XI,89284,91536,False,0.046216193613607987
YKR040C,YKR040C,Chromosome_XI,518063,518566,False,1.8657948201302006
YGR172C,YIP1,Chromosome_VII,842845,843591,True,-0.7115253101937105
YGR134W,CAF130,Chromosome_VII,757770,761138,False,-0.31957747106966045
YGR294W,PAU12,Chromosome_VII,1080306,1080668,False,-0.28497408793941414
YGR218W,CRM1,Chromosome_VII,932541,935795,True,-0.7876491724401435
YGR022C,YGR022C,Chromosome_VII,529257,529586,False,1.1648935066779316
YGL190C,CDC55,Chromosome_VII,145809,147389,False,-0.7775694161892371
YGR105W,VMA21,Chromosome_VII,698599,698832,False,-0.8093841228525211
YGR248W,SOL4,Chromosome_VII,985972,986739,False,-0.10716148630867757
YGR245C,SDA1,Chromosome_VII,979765,982068,True,-0.7331645126771881
YGR027C,RPS25A,Chromosome_VII,534132,534458,False,-0.42200161425354155
YGL041W-A,DPC13,Chromosome_VII,418825,419289,False,0.2729921596242987
YGL095C,VPS45,Chromosome_VII,328874,330607,False,-0.7452837839257662
YGL184C,STR3,Chromosome_VII,154615,156012,False,0.056006677939552586
YGR250C,RIE1,Chromosome_VII,991176,993521,False,-0.31500338023383445
YGL240W,DOC1,Chromosome_VII,48613,49365,False,-0.6535499178805375
YGL242C,ANK1,Chromosome_VII,44652,45197,False,-0.2698289883193728
YGL149W,YGL149W,Chromosome_VII,225572,225877,False,1.0836439543115268
YGR135W,PRE9,Chromosome_VII,761392,762168,False,-0.5976632393643572
YGR251W,NOP19,Chromosome_VII,995639,996229,True,-0.45354399762279146
YGL032C,AGA2,Chromosome_VII,436570,436833,False,-0.47110122059986587
YGL170C,SPO74,Chromosome_VII,184153,185394,False,-0.3719142448400826
YGL241W,KAP114,Chromosome_VII,45445,48459,False,-0.28896741273786014
YGL034C,YGL034C,Chromosome_VII,433214,433579,False,0.4185454652674388
YGR210C,YGR210C,Chromosome_VII,913503,914738,False,0.08454653624456665
YGL255W,ZRT1,Chromosome_VII,20978,22108,False,-0.77527939006225
YGL006W,PMC1,Chromosome_VII,485921,489442,False,0.0021331069909645626
YGR125W,VSB1,Chromosome_VII,742325,745435,False,-0.32176750586512703
YGL153W,PEX14,Chromosome_VII,216273,217298,False,-0.17409349832866225
YGL198W,YIP4,Chromosome_VII,123591,124298,False,-0.1455055695987028
YGR259C,YGR259C,Chromosome_VII,1012481,1012921,False,-0.02917201404539969
YGR055W,MUP1,Chromosome_VII,599417,601141,False,-0.26621849936327363
YGR230W,BNS1,Chromosome_VII,951894,952307,False,0.334204952669055
YGR104C,SRB5,Chromosome_VII,697445,698368,False,-0.7579329385761636
YGL057C,GEP7,Chromosome_VII,394966,395829,False,-0.008837978522097452
YGR123C,PPT1,Chromosome_VII,736662,738203,False,-0.18254248590426
YGR267C,FOL2,Chromosome_VII,1025004,1025735,True,-0.6857179405465627
YGR016W,YGR016W,Chromosome_VII,522261,522833,False,0.2883482051334869
YGL109W,YGL109W,Chromosome_VII,303513,303836,False,0.44880795059934997
YGL076C,RPL7A,Chromosome_VII,364335,365996,False,-0.6971988879215805
YGR285C,ZUO1,Chromosome_VII,1061852,1063153,False,-0.5701903540155773
YGL103W,RPL28,Chromosome_VII,310967,311927,True,-0.8039362852705678
YGR184C,UBR1,Chromosome_VII,859901,865753,False,-0.6489654663625715
YGL062W,PYC1,Chromosome_VII,385196,388732,False,-0.05653701811636127
YGR133W,PEX4,Chromosome_VII,756896,757447,False,-0.04829647536352996
YGR157W,CHO2,Chromosome_VII,802440,805049,False,-0.3093565082279805
YGR295C,COS6,Chromosome_VII,1081584,1082729,False,-0.1373244602381914
YGR162W,TIF4631,Chromosome_VII,824059,826917,False,-0.5136424400292853
YGL003C,CDH1,Chromosome_VII,492474,494174,False,-0.24586442946946033
YGL238W,CSE1,Chromosome_VII,49552,52434,True,-0.7810155436060396
YGR132C,PHB1,Chromosome_VII,755589,756452,False,-0.20295231045752551
YGL247W,BRR6,Chromosome_VII,36933,37526,True,-0.772132905641837
YGL068W,MNP1,Chromosome_VII,375087,375671,True,-0.5465134300553115
YGL042C,YGL042C,Chromosome_VII,418288,418593,False,-0.1163268600017923
YGL178W,MPT5,Chromosome_VII,167352,170571,False,-0.42368006515272394
YGL071W,AFT1,Chromosome_VII,372012,374084,False,-0.3763373671918355
YGL176C,YGL176C,Chromosome_VII,171415,173079,False,-0.4228442187201222
YGR175C,ERG1,Chromosome_VII,846933,848423,True,-0.7747855600379223
YGL009C,LEU1,Chromosome_VII,476313,478652,False,0.4370602254571146
YGR021W,DPC29,Chromosome_VII,527632,528504,False,0.5937190672119407
YGL259W,YPS5,Chromosome_VII,8470,8967,False,-0.3462103046637045
YGL133W,ITC1,Chromosome_VII,257707,261501,False,-0.37573452646673217
YGR140W,CBF2,Chromosome_VII,767429,770299,True,-0.7781393594419728
YGR048W,UFD1,Chromosome_VII,589826,590911,True,-0.6556213533712868
YGL060W,YBP2,Chromosome_VII,390065,391990,False,-0.39650317848715616
YGL148W,ARO2,Chromosome_VII,226399,227529,False,-0.42535600849562044
YGR262C,BUD32,Chromosome_VII,1016974,1017759,False,-0.7531038053666496
YGR174W-A,YGR174W-A,Chromosome_VII,846655,846741,False,-0.6405779468511886
YGR050C,YGR050C,Chromosome_VII,592086,592442,False,0.886962890661816
YGL114W,YGL114W,Chromosome_VII,293460,295637,False,-0.23764645202366688
YGL210W,YPT32,Chromosome_VII,93792,94460,False,-0.027533741053961648
YGR173W,RBG2,Chromosome_VII,843854,844960,False,-0.4712345239706818
YGL135W,RPL1B,Chromosome_VII,254641,255294,False,-0.4411008609400232
YGL146C,RRT6,Chromosome_VII,228751,229686,False,0.02247121465319701
YGL075C,MPS2,Chromosome_VII,366925,368088,True,-0.5586210867827512
YGR271C-A,EFG1,Chromosome_VII,1037800,1038501,False,-0.6110920544276293
YGR161W-C,YGR161W-C,Chromosome_VII,810227,810505,False,-0.06735120689089427
YGL021W,ALK1,Chromosome_VII,454785,457067,False,0.05371041082905439
YGL239C,YGL239C,Chromosome_VII,49431,49745,True,-0.15248834014498971
YGR163W,GTR2,Chromosome_VII,827552,828577,False,-0.5753623218224211
YGL118C,YGL118C,Chromosome_VII,288014,288451,False,0.5700902144127693
YGL016W,KAP122,Chromosome_VII,461666,464911,False,-0.26570798669254814
YGR046W,TAM41,Chromosome_VII,584895,586052,True,-0.45963486953248744
YGL248W,PDE1,Chromosome_VII,35653,36762,False,0.09304587095382973
YGL120C,PRP43,Chromosome_VII,281634,283937,True,-0.7420707265550054
YGL167C,PMR1,Chromosome_VII,187616,190468,False,-0.812391580819884
YGR227W,DIE2,Chromosome_VII,947420,948997,False,-0.3927240352832881
YGR137W,YGR137W,Chromosome_VII,762888,763262,False,-0.26975915099073033
YGR061C,ADE6,Chromosome_VII,611889,615965,False,-0.811953453559847
YGL001C,ERG26,Chromosome_VII,495453,496502,True,-0.7414290073721153
YGR196C,FYV8,Chromosome_VII,889733,892186,False,-0.2624434581711551
YGR122W,YGR122W,Chromosome_VII,733935,735143,False,-0.3812342029521885
YGR279C,SCW4,Chromosome_VII,1048798,1049958,False,-0.5070194934383891
YGR182C,YGR182C,Chromosome_VII,858551,858904,False,-0.24634908072685371
YGR141W,VPS62,Chromosome_VII,770569,771972,False,0.290002841455709
YGL158W,RCK1,Chromosome_VII,207033,208571,False,-0.09524597777306833
YGL106W,MLC1,Chromosome_VII,306560,307009,False,-0.8243568073042807
YGL069C,YGL069C,Chromosome_VII,375050,375514,True,-0.5403667712536514
YGR159C,NSR1,Chromosome_VII,806412,807656,False,-0.41835366113695377
YGL208W,SIP2,Chromosome_VII,97338,98585,False,-0.13522048380163715
YGL018C,JAC1,Chromosome_VII,459110,459664,True,-0.5446548151324758
YGR079W,YGR079W,Chromosome_VII,640720,641832,False,0.4290043467091884
YGL174W,BUD13,Chromosome_VII,174545,175345,False,0.3698898690877695
YGR221C,TOS2,Chromosome_VII,937124,938992,False,-0.12066402105739467
YGR189C,CRH1,Chromosome_VII,876669,878192,False,-0.4712469727603435
YGR296C-B,YGR296C-B,Chromosome_VII,1089746,1090228,False,-0.22033968299102022
YGR114C,YGR114C,Chromosome_VII,720265,720654,True,-0.4372010709061443
YGL226W,MTC3,Chromosome_VII,73340,73711,False,-0.2714863719441646
YGL132W,YGL132W,Chromosome_VII,261580,261915,False,-0.4424392038693116
YGR212W,SLI1,Chromosome_VII,917040,918446,False,-0.18564185765554442
YGL130W,CEG1,Chromosome_VII,266145,267524,True,-0.8133907698992457
YGL096W,TOS8,Chromosome_VII,325331,326161,False,-0.05082907140594827
YGL124C,MON1,Chromosome_VII,274780,276714,False,-0.5575290349917482
YGR095C,RRP46,Chromosome_VII,675671,676342,True,-0.7401326032224345
YGR158C,MTR3,Chromosome_VII,805269,806021,True,-0.6775054788765654
YGR144W,THI4,Chromosome_VII,780399,781379,False,0.3700838282083183
YGL263W,COS12,Chromosome_VII,2790,3932,False,-0.8442764497963914
YGR033C,TIM21,Chromosome_VII,554248,554967,False,-0.11529604863793776
YGL151W,NUT1,Chromosome_VII,217524,220922,False,0.01672944604362269
YGR241C,YAP1802,Chromosome_VII,974875,976581,False,-0.07459209770836199
YGL107C,RMD9,Chromosome_VII,304333,306273,False,-0.5968108442471092
YGR075C,PRP38,Chromosome_VII,636147,636875,True,-0.7257104842977988
YGR243W,MPC3,Chromosome_VII,977336,977776,False,-0.4964147809433713
YGL154C,LYS5,Chromosome_VII,215278,216096,False,-0.07313263842666147
YGR026W,YGR026W,Chromosome_VII,532985,533821,False,0.17783879002593175
YGR127W,YGR127W,Chromosome_VII,746798,747736,False,0.017187504950960993
YGR223C,HSV2,Chromosome_VII,940869,942215,False,-0.41687203996098127
YGR029W,ERV1,Chromosome_VII,543553,544205,True,-0.7061846358813759
YGR207C,CIR1,Chromosome_VII,910843,911628,False,-0.33709790742088597
YGR164W,YGR164W,Chromosome_VII,828625,828960,False,-0.06552122549518548
YGR131W,FHN1,Chromosome_VII,754726,755250,False,-0.24465621178847705
YGL183C,MND1,Chromosome_VII,156543,157285,False,0.6046621864224514
YGL205W,POX1,Chromosome_VII,108158,110404,False,-0.0879620964227724
YGR296C-A,YGR296C-A,Chromosome_VII,1088870,1089445,False,-0.183966222864102
YGL098W,USE1,Chromosome_VII,317342,318079,True,-0.7615283614508952
YGR192C,TDH3,Chromosome_VII,882812,883810,False,-0.13387172332536917
YGR110W,CLD1,Chromosome_VII,713709,715046,False,-0.34100376693763856
YGR201C,YGR201C,Chromosome_VII,902520,903197,False,0.24551279630958434
YGR085C,RPL11B,Chromosome_VII,648383,648907,False,-0.5784369730613054
YGL007W,BRP1,Chromosome_VII,483260,483637,False,1.8643868189130888
YGR237C,YGR237C,Chromosome_VII,963298,965655,False,-0.31581669403635
YGR206W,MVB12,Chromosome_VII,910432,910737,False,-0.20661630863453906
YGL089C,MF(ALPHA)2,Chromosome_VII,344791,345153,False,0.27620458143505333
YGL211W,NCS6,Chromosome_VII,92512,93591,False,-0.675002378287549
YGL244W,RTF1,Chromosome_VII,41498,43174,False,-0.565626285079844
YGL147C,RPL9A,Chromosome_VII,227754,228329,False,-0.26161856004364054
YGR068W-A,YGR068W-A,Chromosome_VII,626294,626389,False,0.0968228441241941
YGL121C,GPG1,Chromosome_VII,280777,281157,False,-0.24497729678752103
YGR215W,RSM27,Chromosome_VII,922175,922507,False,-0.5541827227409819
YGL221C,NIF3,Chromosome_VII,81426,82292,False,-0.307467729096059
YGR291C,YGR291C,Chromosome_VII,1076283,1076504,False,0.2166249219166424
YGL079W,KXD1,Chromosome_VII,359444,360100,False,-0.1483829510035129
YGL156W,AMS1,Chromosome_VII,210416,213667,False,-0.24644036128720873
YGR039W,YGR039W,Chromosome_VII,574888,575199,False,-0.13368010236138644
YGR203W,YCH1,Chromosome_VII,905237,905683,False,2.952855311053832
YGL181W,GTS1,Chromosome_VII,157906,159096,False,0.5692307839690198
