gene_id,gene_name,chromosome,start,end,essentiality,weighted_mean_mu_z
YGR119C,NUP57,Chromosome_VII,728046,729671,True,-0.4450451978881506
YGL253W,HXK2,Chromosome_VII,23935,25395,False,0.35801768484456215
YGR167W,CLC1,Chromosome_VII,832456,833157,False,-0.6413473272711676
YGR103W,NOP7,Chromosome_VII,695417,697234,True,-0.7319131373995335
YGR265W,YGR265W,Chromosome_VII,1021648,1022058,True,0.748298899003818
YGR082W,TOM20,Chromosome_VII,644044,644595,True,-0.07490192235562947
YGR264C,MES1,Chromosome_VII,1019598,1021853,True,-0.1468268977494757
YGR214W,RPS0A,Chromosome_VII,920575,921788,False,-0.5604540944375537
YGR047C,TFC4,Chromosome_VII,586392,589469,True,-0.525352237319109
YGR121C,MEP1,Chromosome_VII,731449,732927,False,1.1089408799145868
YGR070W,ROM1,Chromosome_VII,627806,631273,False,0.2247315285538233
YGR130C,YGR130C,Chromosome_VII,751394,753844,False,0.10542239282951953
YGL243W,TAD1,Chromosome_VII,43307,44509,False,-0.0925885406648976
YGL019W,CKB1,Chromosome_VII,458156,458992,False,-0.35311395362124676
YGL220W,BOL2,Chromosome_VII,82374,82736,False,0.8461489342870125
YGR197C,SNG1,Chromosome_VII,892497,894140,False,-0.32019731335637364
YGL249W,ZIP2,Chromosome_VII,33098,35212,False,0.6944992483234897
YGL186C,TPN1,Chromosome_VII,151037,152776,False,0.33663386988587524
YGR015C,EAT1,Chromosome_VII,521090,522076,False,2.0418479725774543
YGR151C,YGR151C,Chromosome_VII,794655,794990,False,-0.34961131168541626
YGL081W,YGL081W,Chromosome_VII,357377,358339,False,0.9115841400463521
YGL194C-A,YGL194C-A,Chromosome_VII,139719,139961,False,-0.5850174528645641
YGR005C,TFG2,Chromosome_VII,504657,505859,True,-0.6977855523304766
YGR204W,ADE3,Chromosome_VII,905934,908774,False,0.2804636723180586
YGR074W,SMD1,Chromosome_VII,635712,636152,True,-0.8516672196774836
YGR028W,MSP1,Chromosome_VII,542203,543291,False,0.22034654663607867
YGL227W,VID30,Chromosome_VII,69671,72547,False,-0.20018966688776457
YGL180W,ATG1,Chromosome_VII,160065,162758,True,-0.3146058456251695
YGR177C,ATF2,Chromosome_VII,848829,850436,False,0.36097579288565496
YGR035C,YGR035C,Chromosome_VII,557072,557422,False,-0.23800375859236428
YGR257C,MTM1,Chromosome_VII,1006205,1007305,False,0.009032611282118653
YGR190C,YGR190C,Chromosome_VII,880296,880661,True,-0.8483734300848387
YGL213C,SKI8,Chromosome_VII,90054,91247,False,-0.059341862294255844
YGL215W,CLG1,Chromosome_VII,87981,89339,False,0.14637137668033487
YGR058W,PEF1,Chromosome_VII,606136,607143,False,0.3409388347331087
YGL077C,HNM1,Chromosome_VII,362225,363916,False,0.0818175076014169
YGR185C,TYS1,Chromosome_VII,866336,867520,True,-0.18114824400586826
YGR101W,PCP1,Chromosome_VII,693363,694403,False,0.33405150404515704
YGR112W,SHY1,Chromosome_VII,717358,718527,False,-0.32896516320256963
YGL097W,SRM1,Chromosome_VII,321782,323230,True,-0.43430827665279576
YGR117C,YGR117C,Chromosome_VII,725049,726479,False,-0.19337177929061927
YGR004W,PEX31,Chromosome_VII,502938,504326,False,-0.09051547613934437
YGR234W,YHB1,Chromosome_VII,959904,961103,False,0.09875932376403117
YGR266W,YGR266W,Chromosome_VII,1022656,1024761,False,0.5011261774531692
YGR078C,PAC10,Chromosome_VII,639772,640371,False,-0.378061413646861
YGR084C,MRP13,Chromosome_VII,647123,648142,False,-0.24958726021974986
YGR174C,CBP4,Chromosome_VII,845893,846405,False,0.2527357280832777
YGR226C,YGR226C,Chromosome_VII,946792,947001,False,-0.5436072576505008
YGR041W,BUD9,Chromosome_VII,577487,579130,False,0.6208500205400683
YGR204C-A,YGR204C-A,Chromosome_VII,909061,909174,False,-0.589757089768172
YGR209C,TRX2,Chromosome_VII,912913,913227,False,0.6831417427398122
YGL111W,NSA1,Chromosome_VII,299978,301369,True,-0.5457370166473166
YGL164C,YRB30,Chromosome_VII,191978,193300,False,-0.20978443684277084
YGR152C,RSR1,Chromosome_VII,794674,795492,False,-0.3136560528172624
YGL023C,PIB2,Chromosome_VII,450197,452104,False,-0.005473255408470341
YGL212W,VAM7,Chromosome_VII,91432,92382,False,-0.6488126826468136
YGL197W,MDS3,Chromosome_VII,124698,129161,False,-0.4296613662368186
YGL011C,SCL1,Chromosome_VII,474489,475247,True,-0.5536846335921096
YGR170W,PSD2,Chromosome_VII,837142,840558,False,-0.04809394571714973
YGL233W,SEC15,Chromosome_VII,59122,61854,True,-0.6402975516040604
YGR087C,PDC6,Chromosome_VII,651290,652981,False,0.5032388270593456
YGR031C-A,NAG1,Chromosome_VII,546809,547300,False,1.290903755801053
YGR129W,SYF2,Chromosome_VII,750400,751047,False,0.3175405673360201
YGL129C,RSM23,Chromosome_VII,267723,269075,False,-0.8026046417898771
YGR146C-A,YGR146C-A,Chromosome_VII,785276,785437,False,0.7236150417277202
YGR069W,YGR069W,Chromosome_VII,627083,627418,False,1.305979819565805
YGL142C,GPI10,Chromosome_VII,236269,238119,True,-0.5607810815810345
YGL152C,YGL152C,Chromosome_VII,216692,217369,False,0.1624636216149912
YGR255C,COQ6,Chromosome_VII,1002523,1003962,False,-0.10511947985355552
YGR138C,TPO2,Chromosome_VII,763762,765606,False,-0.04321615509054109
YGL110C,CUE3,Chromosome_VII,301537,303411,False,0.381868151115016
YGR063C,SPT4,Chromosome_VII,617516,617824,False,-0.21304245193558194
YGL038C,OCH1,Chromosome_VII,425362,426804,False,-0.2962005858088678
YGR232W,NAS6,Chromosome_VII,953960,954646,False,1.3552411161641047
YGL257C,MNT2,Chromosome_VII,12481,14157,False,0.2659329585655038
YGR227C-A,OTO1,Chromosome_VII,949052,949225,False,-0.7247429611699572
YGR277C,CAB4,Chromosome_VII,1045644,1046561,True,-0.5578712161913769
YGL029W,CGR1,Chromosome_VII,440063,440425,False,-0.4784064196918953
YGL127C,SOH1,Chromosome_VII,270392,270775,False,0.437258592180508
YGR122C-A,YGR122C-A,Chromosome_VII,735630,735758,False,0.03860388522064004
YGL214W,YGL214W,Chromosome_VII,90010,90495,False,0.1534175537812823
YGR228W,YGR228W,Chromosome_VII,949365,949709,False,0.06687176749216009
YGR059W,SPR3,Chromosome_VII,607563,609101,False,-0.1818118449412857
YGL072C,YGL072C,Chromosome_VII,371003,371362,False,1.1081502010688429
YGL045W,RIM8,Chromosome_VII,414102,415730,False,0.5451264595299289
YGR254W,ENO1,Chromosome_VII,1000927,1002240,False,0.08054182368282119
YGR176W,YGR176W,Chromosome_VII,848720,849067,False,0.7172670078100234
YGL043W,DST1,Chromosome_VII,417483,418412,False,0.3935205554158045
YGR120C,COG2,Chromosome_VII,730033,730821,True,-0.586852845144766
YGL162W,SUT1,Chromosome_VII,198138,199037,False,1.0336559414180073
YGR053C,MCO32,Chromosome_VII,594986,595837,False,0.7210542121971493
YGR186W,TFG1,Chromosome_VII,867774,869981,True,-0.5304326002079004
YGL002W,ERP6,Chromosome_VII,494517,495167,False,0.8120824864972539
YGL185C,YGL185C,Chromosome_VII,153167,154306,False,0.7231632228677066
YGL144C,ROG1,Chromosome_VII,232450,234507,False,-0.036041244079261674
YGR071C,ENV11,Chromosome_VII,631481,634063,False,0.01583081190322749
YGL047W,ALG13,Chromosome_VII,411552,412160,True,-0.7132568467460604
YGR217W,CCH1,Chromosome_VII,924696,930815,False,0.1811324954208235
YGL201C,MCM6,Chromosome_VII,117854,120907,True,-0.4050775556930981
YGR143W,SKN1,Chromosome_VII,775193,777508,False,0.42741513505837264
YGR051C,YGR051C,Chromosome_VII,592906,593229,False,0.5649696474685573
YGR165W,MRPS35,Chromosome_VII,829116,830153,False,-0.24045217710572506
YGR068C,ART5,Chromosome_VII,625324,627084,False,0.4594080115601691
YGR010W,NMA2,Chromosome_VII,511545,512732,False,0.42028589985260395
YGR009C,SEC9,Chromosome_VII,509047,511002,True,-0.5522816430869467
YGR086C,PIL1,Chromosome_VII,649598,650617,False,-0.5114456425463086
YGR261C,APL6,Chromosome_VII,1014321,1016750,False,-0.5682655738432206
YGL082W,MIY3,Chromosome_VII,355827,356972,False,0.49867281797993096
YGL024W,YGL024W,Chromosome_VII,449788,450123,False,0.2453524685273807
YGL073W,HSF1,Chromosome_VII,368753,371254,True,-0.055553474696653435
YGR269W,YGR269W,Chromosome_VII,1026636,1026962,False,0.9848904607836982
YGL194C,HOS2,Chromosome_VII,140368,141726,False,0.226319597447253
YGL196W,DSD1,Chromosome_VII,129883,131169,False,0.040939457480854445
YGR060W,ERG25,Chromosome_VII,610564,611493,True,-0.36904399176849406
YGL254W,FZF1,Chromosome_VII,22304,23203,False,0.7292377575173296
YGL175C,SAE2,Chromosome_VII,173285,174322,False,-0.35094517884999404
YGR160W,YGR160W,Chromosome_VII,807073,807684,False,-0.6858026139713266
YGR274C,TAF1,Chromosome_VII,1039895,1043095,True,-0.5916176159163457
YGL224C,SDT1,Chromosome_VII,78015,78857,False,0.18269743037673858
YGL209W,MIG2,Chromosome_VII,95858,97006,False,0.48054055569456094
YGR116W,SPT6,Chromosome_VII,720409,724764,True,-0.5391789051876266
YGR097W,ASK10,Chromosome_VII,678695,682135,False,0.23042579672346633
YGL193C,YGL193C,Chromosome_VII,141916,142227,False,-0.48736200731285445
YGR080W,TWF1,Chromosome_VII,642010,643008,False,0.5281060773625247
YGR089W,NNF2,Chromosome_VII,656960,659770,False,-0.030384458174332142
YGR273C,YGR273C,Chromosome_VII,1038715,1039239,False,0.0948357901162547
YGL105W,ARC1,Chromosome_VII,307437,308567,False,0.14371756102487376
YGL044C,RNA15,Chromosome_VII,416146,417036,True,-0.668663146276055
YGL258W,VEL1,Chromosome_VII,11110,11730,False,0.14309761694168116
YGL145W,TIP20,Chromosome_VII,230243,232348,True,-0.4580526459468576
YGR124W,ASN2,Chromosome_VII,739944,741662,False,0.9571063457879299
YGL218W,YGL218W,Chromosome_VII,83650,84300,False,0.1275655436283506
YGL235W,YGL235W,Chromosome_VII,55279,55815,False,0.04359426241422243
YGR065C,VHT1,Chromosome_VII,618077,619858,True,-0.42884956649530653
YGL025C,PGD1,Chromosome_VII,448764,449957,False,0.1831307993469628
YGR242W,YGR242W,Chromosome_VII,976415,976723,False,-0.29136811981562416
YGL055W,OLE1,Chromosome_VII,398628,400160,True,-0.5518243137541708
YGL187C,COX4,Chromosome_VII,149704,150171,False,-0.2947613469772253
YGR128C,UTP8,Chromosome_VII,747950,750091,True,-0.860602303972279
YGL092W,NUP145,Chromosome_VII,337906,341859,True,-0.5171668646429758
YGL050W,TYW3,Chromosome_VII,405776,406597,False,0.29250675860693715
YGR043C,NQM1,Chromosome_VII,580435,581436,False,0.9138739075954289
YGL037C,PNC1,Chromosome_VII,427297,427947,False,0.5684504801533298
YGL251C,HFM1,Chromosome_VII,27921,31636,False,-0.22540815705902117
YGR014W,MSB2,Chromosome_VII,516943,520863,False,-0.12343127376524038
YGR193C,PDX1,Chromosome_VII,884509,885741,False,0.33781466815094996
YGR216C,GPI1,Chromosome_VII,922633,924462,True,-0.549151964563825
YGL182C,YGL182C,Chromosome_VII,157273,157596,False,0.1803073580964132
YGR293C,YGR293C,Chromosome_VII,1079885,1080346,False,-0.6968046128373748
YGL014C-A,YGL014C-A,Chromosome_VII,466237,466398,False,0.10157647908816497
YGR146C,ECL1,Chromosome_VII,784223,784858,False,-0.31880618401498584
YGL188C-A,YGL188C-A,Chromosome_VII,148824,148964,False,1.0200634872304464
YGR093W,DRN1,Chromosome_VII,670388,671911,False,-0.0921227082785749
YGR150C,CCM1,Chromosome_VII,790459,793053,False,-0.4934440978809684
YGR034W,RPL26B,Chromosome_VII,555812,556672,False,-0.4637351542971401
YGL137W,SEC27,Chromosome_VII,249869,252738,True,-0.6136758825303443
YGL191W,COX13,Chromosome_VII,144808,145197,False,0.393756449591278
YGR168C,PEX35,Chromosome_VII,833352,834482,False,0.02734556953751078
YGL128C,CWC23,Chromosome_VII,269293,270144,True,-0.7771612457496789
YGL015C,BIL2,Chromosome_VII,465043,465435,False,1.7105515152046984
YGL006W-A,YGL006W-A,Chromosome_VII,485423,485533,False,1.5536432038350385
YGL203C,KEX1,Chromosome_VII,112475,114664,False,-0.4372502647097747
YGR081C,SLX9,Chromosome_VII,643148,643780,False,-0.27014438769915966
YGR113W,DAM1,Chromosome_VII,718893,719924,True,-0.3042532941470303
YGR233C,PHO81,Chromosome_VII,954674,958210,False,-0.04935673612882447
YGL150C,INO80,Chromosome_VII,221104,225573,True,-0.2467238050654857
YGL067W,NPY1,Chromosome_VII,376101,377255,False,0.11473378968541151
YGR281W,YOR1,Chromosome_VII,1052824,1057257,False,0.4352214381401437
YGR268C,HUA1,Chromosome_VII,1026057,1026653,False,0.8788476702767842
YGR012W,MCY1,Chromosome_VII,513159,514340,False,0.9552527050942717
YGL173C,XRN1,Chromosome_VII,175527,180113,False,-0.24840048041230095
YGR199W,PMT6,Chromosome_VII,897502,899781,False,-0.015601212289643443
YGR092W,DBF2,Chromosome_VII,668189,669907,False,-0.2677585504364754
YGL223C,COG1,Chromosome_VII,79112,80365,False,-0.7138515191824002
YGR211W,ZPR1,Chromosome_VII,915241,916701,True,-0.46671131488050244
YGR006W,PRP18,Chromosome_VII,506070,506825,False,0.312405136188606
YGR287C,IMA1,Chromosome_VII,1067222,1068991,False,0.31708641041418045
YGL189C,RPS26A,Chromosome_VII,148229,148588,False,-0.8346246587832191
YGR064W,YGR064W,Chromosome_VII,617621,617989,False,-0.25715627893275944
YGR073C,YGR073C,Chromosome_VII,635615,635986,True,-0.7769943246392186
YGL115W,SNF4,Chromosome_VII,292033,293001,False,-0.2893488534013851
YGR098C,ESP1,Chromosome_VII,682566,687458,True,-0.7065547880509736
YGR270C-A,YGR270C-A,Chromosome_VII,1027382,1027600,False,1.2904552309465598
YGL026C,TRP5,Chromosome_VII,446412,448535,False,0.36912396162309546
YGR208W,SER2,Chromosome_VII,911883,912812,False,0.10073052989588331
YGR290W,YGR290W,Chromosome_VII,1075482,1075925,False,0.1805389432454493
YGL236C,MTO1,Chromosome_VII,53787,55796,False,0.21679110725891887
YGR191W,HIP1,Chromosome_VII,880420,882231,True,-0.47998930099021153
YGL192W,IME4,Chromosome_VII,142246,144048,False,0.28634873641321995
YGL113W,SLD3,Chromosome_VII,295932,297938,True,-0.4444860847989783
YGL217C,YGL217C,Chromosome_VII,84839,85180,False,0.3894892679553765
YGR181W,TIM13,Chromosome_VII,858287,858604,False,0.15902016623239443
YGR066C,GID10,Chromosome_VII,620921,621799,False,0.7605557973347988
YGR292W,MAL12,Chromosome_VII,1076599,1078353,False,-0.05646792245380825
YGL054C,ERV14,Chromosome_VII,400871,401287,False,-0.07705218104627987
YGR239C,PEX21,Chromosome_VII,969187,970053,False,-0.004377022684526702
YGL031C,RPL24A,Chromosome_VII,437467,437934,False,-0.6583702944418804
YGL256W,ADH4,Chromosome_VII,15159,16307,False,0.013009469865543244
YGR025W,YGR025W,Chromosome_VII,532639,532941,False,1.7584019881711306
YGR171C,MSM1,Chromosome_VII,840824,842551,False,-0.5243061588527086
YGR083C,GCD2,Chromosome_VII,644860,646815,True,-0.5371551036081357
YGR056W,RSC1,Chromosome_VII,601661,604447,False,-0.14434823207377298
YGL163C,RAD54,Chromosome_VII,193707,196403,False,-0.2943694892446019
YGR246C,BRF1,Chromosome_VII,982482,984272,True,-0.3771936951670391
YGL056C,SDS23,Chromosome_VII,396035,397618,False,0.4562747615460158
YGL100W,SEH1,Chromosome_VII,313234,314283,False,0.16887756656606562
YGL123C-A,YGL123C-A,Chromosome_VII,277634,277864,False,-0.899170205869854
YGL207W,SPT16,Chromosome_VII,98969,102076,True,-0.6342964910057752
YGR231C,PHB2,Chromosome_VII,952548,953480,False,0.1020573775446781
YGL005C,COG7,Chromosome_VII,489708,490547,False,0.3329336697789758
YGR148C,RPL24B,Chromosome_VII,787312,787779,False,-0.44159685819087247
YGL035C,MIG1,Chromosome_VII,431548,433062,False,0.13023124183067483
YGR076C,MRPL25,Chromosome_VII,637104,637577,False,0.9178473116914542
YGL033W,HOP2,Chromosome_VII,435625,436401,False,-0.1883725986161083
YGL234W,ADE57,Chromosome_VII,56482,58890,False,-0.6459410920729154
YGL083W,SCY1,Chromosome_VII,353058,355472,False,-0.0043167961690176275
YGL143C,MRF1,Chromosome_VII,234717,235958,False,-0.3269380929441049
YGR018C,YGR018C,Chromosome_VII,524365,524694,False,0.8986284286979275
YGL155W,CDC43,Chromosome_VII,214081,215211,True,-0.42951040033809956
YGL078C,DBP3,Chromosome_VII,360288,361859,False,-0.3353911879595556
YGL063W,PUS2,Chromosome_VII,383654,384766,False,0.6850526119560433
YGL226C-A,OST5,Chromosome_VII,72749,73158,False,-0.7583910055211048
YGL119W,COQ8,Chromosome_VII,284442,285947,False,-0.09339764296835935
YGR002C,SWC4,Chromosome_VII,498476,499906,True,0.34555487827567666
YGL172W,NUP49,Chromosome_VII,180700,182118,True,-0.38836059389659605
YGR240C,PFK1,Chromosome_VII,970771,973734,False,0.6078216727342606
YGR271W,SLH1,Chromosome_VII,1031791,1037694,False,0.25285741276991824
YGL157W,ARI1,Chromosome_VII,209006,210049,False,-0.15182297887174517
YGL252C,RTG2,Chromosome_VII,25718,27484,False,-0.593606127293325
YGL041C,YGL041C,Chromosome_VII,419022,419225,False,0.23722302640661308
YGR205W,TDA10,Chromosome_VII,909213,910085,False,-0.02713796568055154
YGR260W,TNA1,Chromosome_VII,1012485,1014089,False,0.4179496266655312
YGL090W,LIF1,Chromosome_VII,343319,344584,False,-0.33687985562908895
YGL125W,MET13,Chromosome_VII,272520,274322,False,0.19368448542324807
YGR017W,YGR017W,Chromosome_VII,523787,524680,False,1.011807358388317
YGL112C,TAF6,Chromosome_VII,298178,299728,True,-0.8849332950397618
YGR229C,SMI1,Chromosome_VII,949382,950899,False,-0.02136329545381738
YGR278W,CWC22,Chromosome_VII,1046731,1048464,True,-0.36641074441930044
YGR030C,POP6,Chromosome_VII,545681,546157,True,-0.33039557879196085
YGR198W,YPP1,Chromosome_VII,894693,897146,True,-0.6410582461042343
YGL091C,NBP35,Chromosome_VII,342056,343042,True,-0.40027241346559456
YGL138C,YGL138C,Chromosome_VII,248494,249531,False,0.049971719352231894
YGR249W,MGA1,Chromosome_VII,988049,989419,False,-0.09844374098182627
YGR252W,GCN5,Chromosome_VII,996869,998188,False,-0.3624567871799072
YGL080W,MPC1,Chromosome_VII,358636,359028,False,0.9720599856148742
YGL123W,RPS2,Chromosome_VII,277617,278381,True,-0.8896624543094115
YGL126W,SCS3,Chromosome_VII,270997,272139,False,1.0076650017259052
YGR188C,BUB1,Chromosome_VII,872044,875109,False,-0.5268773990595926
YGR283C,UPA1,Chromosome_VII,1059015,1060040,False,-0.08670243227758134
YGR220C,MRPL9,Chromosome_VII,936074,936883,False,0.3780469945899964
YGR153W,YGR153W,Chromosome_VII,796092,796745,False,0.5818629148296123
YGL237C,HAP2,Chromosome_VII,52731,53528,False,-0.003621806121807727
YGR038W,ORM1,Chromosome_VII,560682,561350,False,1.337139475159315
YGR169C,PUS6,Chromosome_VII,834689,835903,False,0.8568464883337894
YGR145W,ENP2,Chromosome_VII,781767,783890,True,-0.08235358436852454
YGL017W,ATE1,Chromosome_VII,459854,461365,False,0.38378878238757336
YGR224W,AZR1,Chromosome_VII,942806,944647,False,0.17086759587905123
YGL258W-A,YGL258W-A,Chromosome_VII,9162,9395,False,-0.7203543003727377
YGR111W,YGR111W,Chromosome_VII,715828,717030,False,0.21473642020306796
YGL206C,CHC1,Chromosome_VII,102543,107504,False,-0.6485227547975753
YGL052W,YGL052W,Chromosome_VII,403437,403742,False,0.8279184493040227
YGL099W,LSG1,Chromosome_VII,314631,316553,True,-0.7891523498774087
YGR057C,LST7,Chromosome_VII,604773,605501,False,-0.005838757488857381
YGL161C,YIP5,Chromosome_VII,199210,200142,False,0.29887172659790007
YGR247W,CPD1,Chromosome_VII,984966,985685,False,0.23748834490361642
YGL222C,EDC1,Chromosome_VII,80659,81186,False,-0.2755076651531067
YGR090W,UTP22,Chromosome_VII,662358,666071,True,-0.7200931191214797
YGL058W,RAD6,Chromosome_VII,393986,394504,False,0.2093656911770439
YGL195W,GCN1,Chromosome_VII,131525,139543,False,-0.4600080768921085
YGL131C,SNT2,Chromosome_VII,261648,265859,False,-0.3856253160781445
YGL064C,MRH4,Chromosome_VII,381523,383208,False,-0.38320882909434706
YGL188C,YGL188C,Chromosome_VII,149343,149516,False,0.3288376655970438
YGL059W,PKP2,Chromosome_VII,392223,393698,False,0.5130573292130122
YGR222W,PET54,Chromosome_VII,939923,940804,False,-0.6079444733070226
YGR275W,RTT102,Chromosome_VII,1043276,1043749,False,0.13345002206054188
YGR032W,GSC2,Chromosome_VII,548264,553951,False,0.6074228171569583
YGR100W,MDR1,Chromosome_VII,690245,693097,False,0.1377616799283319
YGL022W,STT3,Chromosome_VII,452404,454560,False,-0.1274203528842552
YGL230C,YGL230C,Chromosome_VII,63772,64215,False,-0.299566126646924
YGR235C,MIC26,Chromosome_VII,961360,962061,False,0.41774612292901026
YGL061C,DUO1,Chromosome_VII,388968,389711,True,0.017267822121563043
YGR288W,MAL13,Chromosome_VII,1070293,1071714,False,0.42219298318774073
YGR258C,RAD2,Chromosome_VII,1007671,1010766,False,-0.2601402758287879
YGL086W,MAD1,Chromosome_VII,347119,349368,False,0.0915597462004434
YGR091W,PRP31,Chromosome_VII,666341,667825,True,-0.1434319439122846
YGL116W,CDC20,Chromosome_VII,289809,291641,True,-0.5215075755987172
YGR280C,PXR1,Chromosome_VII,1050910,1051725,True,-0.16225019560025067
YGL141W,HUL5,Chromosome_VII,238353,241085,False,-0.08878912003446676
YGL179C,TOS3,Chromosome_VII,163409,165091,False,0.0641095849476322
YGR219W,YGR219W,Chromosome_VII,936035,936376,False,1.0791790843313558
YGR296W,YRF1-3,Chromosome_VII,1084864,1090591,False,-0.5521934083070345
YGL202W,ARO8,Chromosome_VII,116059,117561,False,0.29955227709153237
YGR023W,MTL1,Chromosome_VII,529264,530919,False,0.12050097732615257
YGL084C,GUP1,Chromosome_VII,350616,352298,False,-0.45025345400735667
YGR099W,TEL2,Chromosome_VII,687899,689965,True,-0.650725603520019
YGR136W,LSB1,Chromosome_VII,762428,763153,False,-0.008841855808768957
YGL030W,RPL30,Chromosome_VII,439091,439638,True,-0.6749183163470105
YGR276C,RNH70,Chromosome_VII,1043819,1045480,False,0.3825790270877295
YGR213C,RTA1,Chromosome_VII,918512,919465,False,0.05899718064812358
YGR240C-A,YGR240C-A,Chromosome_VII,974577,974777,False,1.465575107040643
YGR166W,TRS65,Chromosome_VII,830515,832197,False,0.2494592793593544
YGL066W,SGF73,Chromosome_VII,377609,379582,False,-0.2754293260011536
YGL231C,EMC4,Chromosome_VII,63048,63620,False,0.4663349105046668
YGR284C,ERV29,Chromosome_VII,1060658,1061590,False,0.4453508673483327
YGL101W,YGK1,Chromosome_VII,312193,312840,False,-0.03539426190636846
YGL039W,YGL039W,Chromosome_VII,423961,425007,False,-0.3011147939003817
YGL093W,SPC105,Chromosome_VII,334886,337639,True,-0.5141412474186352
YGL104C,VPS73,Chromosome_VII,308713,310173,False,0.055357217981441366
YGR040W,KSS1,Chromosome_VII,575398,576504,False,1.0266439268055059
YGL028C,SCW11,Chromosome_VII,441281,442909,False,-0.16988530607565447
YGL020C,GET1,Chromosome_VII,457163,457870,False,-0.7404857637235682
YGR149W,GPC1,Chromosome_VII,789031,790329,False,0.0595335757181799
YGR142W,BTN2,Chromosome_VII,772454,773686,False,0.01134724975053519
YGR156W,PTI1,Chromosome_VII,800546,801823,True,-0.6426984172153202
YGL232W,TAN1,Chromosome_VII,62075,63002,False,0.1953088466382842
YGR194C,XKS1,Chromosome_VII,886073,887875,False,-0.28921676554834636
YGL088W,YGL088W,Chromosome_VII,345836,346201,False,0.9240046482211721
YGR088W,CTT1,Chromosome_VII,654634,656322,False,0.38306760666638767
YGL004C,RPN14,Chromosome_VII,490703,491956,False,0.6416343390000374
YGL014W,PUF4,Chromosome_VII,466141,468807,False,0.5097682640817027
YGR037C,ACB1,Chromosome_VII,559731,559994,False,-0.5728428009919256
YGR178C,PBP1,Chromosome_VII,851047,853215,False,0.031304521543753606
YGR013W,SNU71,Chromosome_VII,514554,516416,True,-0.1965415688073581
YGL063C-A,YGL063C-A,Chromosome_VII,384502,384651,False,1.785754895166812
YGR096W,TPC1,Chromosome_VII,676621,677565,False,0.9189695498911484
YGL053W,PRM8,Chromosome_VII,402589,403302,False,0.016828749009217145
YGL027C,CWH41,Chromosome_VII,443642,446143,False,0.6538372447076534
YGR054W,YGR054W,Chromosome_VII,596693,598621,False,-0.0906937660943338
YGL136C,MRM2,Chromosome_VII,252897,253859,False,0.0920164797467476
YGR118W,RPS23A,Chromosome_VII,726974,727730,False,-0.5849002733137035
YGL199C,YGL199C,Chromosome_VII,123572,124042,False,0.5810357289081315
YGR286C,BIO2,Chromosome_VII,1063813,1064940,False,0.7713226676642253
YGL051W,MST27,Chromosome_VII,403687,404391,False,0.3253631912749484
YGR154C,GTO1,Chromosome_VII,796798,797868,False,0.03316885394189901
YGL204C,YGL204C,Chromosome_VII,111700,112005,False,-0.17473065084071904
YGL165C,YGL165C,Chromosome_VII,191398,191976,False,0.13248690221566645
YGR109C,CLB6,Chromosome_VII,705359,706501,False,0.5430680295932004
YGL139W,FLC3,Chromosome_VII,245716,248124,False,-0.027498135218592887
YGR107W,YGR107W,Chromosome_VII,702667,703116,False,1.5530544006366496
YGR179C,OKP1,Chromosome_VII,853675,854895,True,-0.207942530292949
YGR263C,SAY1,Chromosome_VII,1017967,1019241,False,0.3052791999373946
YGL219C,MDM34,Chromosome_VII,82878,84257,False,-0.14014558512387396
YGL216W,KIP3,Chromosome_VII,84885,87302,False,-0.06860196148742494
YGL074C,YGL074C,Chromosome_VII,368596,368922,True,1.0514792930444259
YGR052W,FMP48,Chromosome_VII,593596,594705,False,0.6432427406604432
YGR003W,CUL3,Chromosome_VII,500132,502366,False,0.5319354591908128
YGL013C,PDR1,Chromosome_VII,469092,472298,False,0.37733618930250545
YGL041C-B,YGL041C-B,Chromosome_VII,418704,418886,False,0.969351541258984
YGR121W-A,YGR121W-A,Chromosome_VII,733412,733627,False,1.2288590506033956
YGR106C,VOA1,Chromosome_VII,698989,699786,False,-0.2742382844775333
YGR155W,CYS4,Chromosome_VII,798543,800066,False,-0.6304621211366102
YGR094W,VAS1,Chromosome_VII,672186,675500,True,-0.3740541546541828
YGR072W,UPF3,Chromosome_VII,634304,635467,False,-0.4360762698657949
YGR008C,STF2,Chromosome_VII,508110,508364,False,1.2254429338588944
YGR169C-A,LSO2,Chromosome_VII,836387,836665,False,0.19240535656729355
YGR011W,YGR011W,Chromosome_VII,512497,512823,False,0.508136613135498
YGR270W,YTA7,Chromosome_VII,1027370,1031509,False,0.0861707497022859
YGL040C,HEM2,Chromosome_VII,419527,420555,True,-0.6255890790717515
YGR200C,ELP2,Chromosome_VII,899904,902270,False,-0.1035883846424551
YGR024C,THG1,Chromosome_VII,531883,532596,True,-0.35318069672892527
YGR161C,RTS3,Chromosome_VII,808629,809420,False,0.26638593839232977
YGR180C,RNR4,Chromosome_VII,855264,856301,False,-0.5371629757752807
YGL122C,NAB2,Chromosome_VII,278946,280523,True,-0.5923348990216528
YGL250W,RMR1,Chromosome_VII,31910,32635,False,-0.15536963634397782
YGL168W,HUR1,Chromosome_VII,187464,187796,False,-0.33200474143809594
YGL246C,RAI1,Chromosome_VII,37617,38780,False,-0.4378437071233484
YGR238C,KEL2,Chromosome_VII,966039,968687,False,-0.05906651188088617
YGL117W,ARO5,Chromosome_VII,288512,289309,False,0.6566789845667732
